respondent_id,seasonal_vaccine,xyz_vaccine
36911,0.9340834,0.183556267
36912,0.323105358,0.066680342
36913,0.105380032,0.072411734
36914,0.462981225,0.091057787
36915,0.71080614,0.609593145
36916,0.051054287,0.059181014
36917,0.431501769,0.25662145
36918,0.770996769,0.208511729
36919,0.282828238,0.061813975
36920,0.547462758,0.137630796
36921,0.100584667,0.005520739
36922,0.774340344,0.337236119
36923,0.432652805,0.079391876
36924,0.751588918,0.526075984
36925,0.196059529,0.029788946
36926,0.253735858,0.065164386
36927,0.009705068,0.496666643
36928,0.095141075,0.037888371
36929,0.320113357,0.024800434
36930,0.288327655,0.167275107
36931,0.251634301,0.23697255
36932,0.286816894,0.016108351
36933,0.911548148,0.189367936
36934,0.128465155,0.03264154
36935,0.38901221,0.118603653
36936,0.034232497,0.028280103
36937,0.197056902,0.104241499
36938,0.487795104,0.187322847
36939,0.459086519,0.382093393
36940,0.900259449,0.486328253
36941,0.2773598,0.053906216
36942,0.163722884,0.052044509
36943,0.322562811,0.05291344
36944,0.444424291,0.782724923
36945,0.19311152,0.021013111
36946,0.159505102,0.226425132
36947,0.083433879,0.044820674
36948,0.621142791,0.210529276
36949,0.082645075,0.03758734
36950,0.143609678,0.132881924
36951,0.164888256,0.025663847
36952,0.033300976,0.034467333
36953,0.931250707,0.759188973
36954,0.865495526,0.205650737
36955,0.285956244,0.100463331
36956,0.516836114,0.07000488
36957,0.456404328,0.167823106
36958,0.314431519,0.094744889
36959,0.792046316,0.477714136
36960,0.854159469,0.152630601
36961,0.615159504,0.281024498
36962,0.422118631,0.027388408
36963,0.35449831,0.144774625
36964,0.878246837,0.76666117
36965,0.13824259,0.085883125
36966,0.372354299,0.003894083
36967,0.059272151,0.049148565
36968,0.94744731,0.695428665
36969,0.614251546,0.078769825
36970,0.062149052,0.014344462
36971,0.841239472,0.638495403
36972,0.72649009,0.376432417
36973,0.710181881,0.054776638
36974,0.928151487,0.791579079
36975,0.34795729,0.064201489
36976,0.367890935,0.154318827
36977,0.87992143,0.47235675
36978,0.685109576,0.21006678
36979,0.032765388,0.071486426
36980,0.172925782,0.083376728
36981,0.525909095,0.494696076
36982,0.145040142,0.025540231
36983,0.898075013,0.417938948
36984,0.555544638,0.101174275
36985,0.95760915,0.801880094
36986,0.127891917,0.063162534
36987,0.315050779,0.242271768
36988,0.718241357,0.843962776
36989,0.685217806,0.845432966
36990,0.517169463,0.251640702
36991,0.626859159,0.078749206
36992,0.199277592,0.133999866
36993,0.895780695,0.698525597
36994,0.737005742,0.027302175
36995,0.105774399,0.079910184
36996,0.018374118,0.018279476
36997,0.8754666,0.622593073
36998,0.094675855,0.104253379
36999,0.535784327,0.222708671
37000,0.798946358,0.403207027
37001,0.930575651,0.122763519
37002,0.124044917,0.172513361
37003,0.085526152,0.010526549
37004,0.242810457,0.348789566
37005,0.447289838,0.217248652
37006,0.939022894,0.80879936
37007,0.03966253,0.000485676
37008,0.222887391,0.362805108
37009,0.974067717,0.267512561
37010,0.610529118,0.225341463
37011,0.657363396,0.061475397
37012,0.740889273,0.494953443
37013,0.051799821,0.035040593
37014,0.066976226,0.050126726
37015,0.063335928,0.021601516
37016,0.083348533,0.013414552
37017,0.677657337,0.186329786
37018,0.938010289,0.075951712
37019,0.503528419,0.153425962
37020,0.214806226,0.113190285
37021,0.605197371,0.236557575
37022,0.171796126,0.143227923
37023,0.538574707,0.254748086
37024,0.58948634,0.603691256
37025,0.362404484,0.078011944
37026,0.164633479,0.044853774
37027,0.337361757,0.227895531
37028,0.955611157,0.298243931
37029,0.371218514,0.027557262
37030,0.205409633,0.006467414
37031,0,0.035472747
37032,0.850498231,0.693636383
37033,0.642046756,0.431444756
37034,0.057091381,0.027198564
37035,0.026221694,0.021552535
37036,0.029164692,0.015546217
37037,0.727503356,0.641349908
37038,0.126797998,0.107599995
37039,0.657965106,0.075861124
37040,0.169216973,0.020779186
37041,0.117444407,0.009156712
37042,0.176297906,0.009588013
37043,0.313662952,0.155393011
37044,0.710746897,0.103092707
37045,0.030615236,0.055909351
37046,0.850784948,0.493267465
37047,0.090158809,0.030695861
37048,0.784351525,0.573882458
37049,0.837240933,0.154428241
37050,0.785938471,0.141763285
37051,0.160815512,0.112983465
37052,0.449806556,0.117289706
37053,0.10870534,0.068519769
37054,0.486266368,0.059461215
37055,0.609086013,0.181189078
37056,0.125733385,0.024740159
37057,0.134261284,0.041002363
37058,0.055390777,0.029248398
37059,0.123895723,0.035796486
37060,0.382102279,0.136145846
37061,0.461053989,0.183789534
37062,0.490412706,0.14071846
37063,0.059065683,0.46190556
37064,0.528441193,0.00332028
37065,0.576376103,0.279651562
37066,0.641532454,0.120245113
37067,0.873582983,0.312494867
37068,0.489802667,0.12389938
37069,0.234900839,0.134246296
37070,0.713828254,0.203334287
37071,0.878426674,0.786973806
37072,0.33596957,0.17568327
37073,0.447248256,0.05814674
37074,0.706506648,0.077613639
37075,0.036009566,0.061801053
37076,0.647214015,0.277904372
37077,0.447834106,0.147431486
37078,0.899040479,0.047970716
37079,0.098072479,0.079495561
37080,0.68022024,0.477533703
37081,0.442556529,0.144654046
37082,0.777343915,0.242411091
37083,0.929319829,0.894355471
37084,0.293759596,0.191614797
37085,0.518431386,0.134893542
37086,0.403640366,0.190488833
37087,0.246392887,0.66229718
37088,0.111137467,0.038044143
37089,0.154885371,0.155660565
37090,0.373943219,0.221989412
37091,0.883126955,0.35656007
37092,0.243803918,0.129979838
37093,0.072234376,0.009788788
37094,0.179004939,0
37095,0.091241059,0.000551009
37096,0.94335143,0.179089924
37097,0.316431308,0.068301463
37098,0.778719026,0.546849165
37099,0.636279973,0.065476932
37100,0.078399787,0.015251024
37101,0.76062355,0.047723186
37102,0.192572059,0.057193058
37103,0.675701562,0.1040553
37104,0.757923322,0.055021747
37105,0.562713754,0.279583327
37106,0.186888833,0.066030677
37107,0.697816716,0.267687312
37108,0.089133256,0.046859284
37109,0.391384233,0.157506389
37110,0.116778567,0.008874005
37111,0.320114176,0.28012552
37112,0.569310107,0.129777354
37113,0.649215632,0.56161153
37114,0.946841357,0.621442372
37115,0.501695335,0.051303267
37116,0.35636668,0.22943176
37117,0.070313091,0.072775542
37118,0.365878182,0.268293773
37119,0,0.01509711
37120,0.065031711,0.073511481
37121,0.121814322,0.077229864
37122,0.11946684,0.058371122
37123,0.148135109,0.067549475
37124,0.136473803,0.073625641
37125,0.590680021,0.230552339
37126,0.246857655,0.066546787
37127,0.138400137,0.066653911
37128,0.655097038,0.089230077
37129,0.785254252,0.604632586
37130,0.972918558,0.842630277
37131,0.303199132,0.081203007
37132,0.917179417,0.775400024
37133,0.867649622,0.089987208
37134,0.974594038,0.512949751
37135,0.908985949,0.783233632
37136,0.512683477,0.106250735
37137,0.879956093,0.691239534
37138,0.851650489,0.475631356
37139,0.829255783,0.226362552
37140,0.39417901,0.269331538
37141,0.386062318,0.127620208
37142,0.098315078,0.593175199
37143,0.052088265,0.042129573
37144,0.575644825,0.476989143
37145,0.809020382,0.698643087
37146,0.570580688,0.119450553
37147,0.833600415,0.463914009
37148,0.534840936,0.17930704
37149,0.72005767,0.106619411
37150,0.715493183,0.28916507
37151,0.943192477,0.055251034
37152,0.403348638,0.174433585
37153,0.467838749,0.144698871
37154,0.284220242,0.146103858
37155,0.975339452,0.873580413
37156,0.688312013,0.310811238
37157,0.254470499,0.045275109
37158,0.402827877,0.074470725
37159,0.641532037,0.725880854
37160,0.14941944,0.108563036
37161,0.852780044,0.067711053
37162,0.73601038,0.202134965
37163,0.046195424,0.079540889
37164,0.298221487,0.166650075
37165,0.776995602,0.021545504
37166,0.225312807,0.055516239
37167,0.493050864,0.129440146
37168,0.493411087,0.152696992
37169,0.63112326,0.27536907
37170,0.141782843,0.45699688
37171,0.657573597,0.043685036
37172,0.937263075,0.77659936
37173,0.524545414,0.108524929
37174,0.350749391,0.053865894
37175,0.181889494,0.253513607
37176,0.887387678,0.812111611
37177,0.969364335,0.262377824
37178,0.263076274,0.20965995
37179,0.888557788,0.56435685
37180,0.921736281,0.135547595
37181,0.903584229,0.82728899
37182,0.256526536,0.09563926
37183,0.945670562,0.065937145
37184,0.667286797,0.295266437
37185,0.801900877,0.475232625
37186,0.728774463,0.235236605
37187,0.235913531,0.058048684
37188,0.735635919,0.128755724
37189,0.982167887,0.04513573
37190,0.195995863,0.045744612
37191,0.073412779,0.657876754
37192,0.34641794,0.17150156
37193,0.147262214,0.090637967
37194,0.892878261,0.091432848
37195,0.137319917,0.174649444
37196,0.191079534,0.07186444
37197,0.944523294,0.673097146
37198,0.410332147,0.151847944
37199,0.489854303,0.20859468
37200,0.03054467,0.044470644
37201,0.659806885,0.101860231
37202,0.903089206,0.089226024
37203,0.671441659,0.028842199
37204,0.066488615,0.043560765
37205,0.069815593,0.038113907
37206,0.118006024,0.04634835
37207,0.023816858,0.028730933
37208,0.269073864,0.1337856
37209,0.534774984,0.16095938
37210,0.560621976,0.897678198
37211,0.616269238,0.388217157
37212,0.171668224,0.063507004
37213,1,0.969639439
37214,0.090244989,0.033616164
37215,0.719899247,0.621504305
37216,1,0.969813607
37217,0.315090601,0.190369134
37218,0.425217108,0.070481442
37219,0.082072807,0.069689328
37220,0.237194003,0.059517751
37221,0.617119989,0.218086553
37222,0.712299781,0.04244237
37223,0.609241783,0.450462998
37224,0.729652254,0.16345217
37225,0.197614118,0.075834627
37226,0.823897305,0.663460043
37227,0.948079647,0.04985355
37228,0.125442214,0.102170616
37229,0.627556058,0.305339398
37230,0.958198009,0.594894138
37231,0.801633432,0.727176723
37232,0.102526341,0.240549824
37233,0.330986361,0.111280165
37234,0.2506106,0.21567019
37235,0.875445954,0.432079155
37236,0.718796028,0.181589178
37237,0.205903804,0.171840714
37238,0.442560738,0.350852451
37239,0.755629872,0.060961764
37240,0.831128682,0.185206907
37241,0.172564325,0.091674012
37242,0.983976896,0.239273209
37243,0.891889672,0.10279095
37244,0.717262854,0.130553941
37245,0.966543931,0.855339726
37246,0.227143888,0.132322739
37247,0.61601001,0.042190085
37248,0.165784306,0.01684899
37249,0.478862613,0.244857447
37250,0.369661592,0.156225401
37251,0.187929631,0.111902603
37252,0.257767862,0.065257008
37253,0.769268662,0.150841339
37254,0.67146152,0.244570046
37255,0.945967135,0.510052557
37256,0.304919413,0.159947635
37257,0.757454938,0.335489779
37258,0.358701635,0.130646055
37259,0.175761418,0.061518047
37260,0.191628336,0.059657645
37261,0.592370025,0.079666441
37262,0.640545332,0.131403912
37263,0.371234294,0.039598859
37264,0.139101678,0.047687805
37265,0.42569741,0.054338669
37266,0.770287569,0.503581784
37267,0.741630151,0.088743981
37268,0.93293585,0.163199288
37269,0.647639609,0.024263537
37270,0.283242409,0.091332411
37271,1,0.617930409
37272,0.068762325,0.006644306
37273,0.281103455,0.082718608
37274,0.081864992,0.092551682
37275,0.175113309,0.016940214
37276,0.390606651,0.065969939
37277,0.249553158,0.05508913
37278,0.817288943,0.48467867
37279,0.969052728,0.527396828
37280,0.803461505,0.238457903
37281,0.71727512,0.121977261
37282,0.964822195,0.189235476
37283,0.114867731,0.035565781
37284,0.119418375,0.067315459
37285,0.138158378,0.05233147
37286,0.951321264,0.113257771
37287,0.472197082,0.148417275
37288,0.850644628,0.202697897
37289,0.509218958,0.07450574
37290,0.856875452,0.761606536
37291,0.85762191,0.21869687
37292,0.46103882,0.251274057
37293,0.954579143,0.908116536
37294,0.086247551,0.04611534
37295,0.694069512,0.091743796
37296,0.528565422,0.136397947
37297,0.721660987,0.002831449
37298,0.928277191,0.204751804
37299,0.10341628,0.093606766
37300,0.199294519,0.020636801
37301,0.408663463,0.057689099
37302,0.973550416,0.119234176
37303,0.281222479,0.200435663
37304,0.076708779,0.056936396
37305,0.523917003,0.046586884
37306,0.027558656,0
37307,0.610541398,0.106738517
37308,0.491839543,0.572794619
37309,0.85557817,0.470300031
37310,0.625870639,0.399276316
37311,0.152077921,0.014930463
37312,0.004360417,0.017925875
37313,0.740520651,0.255378885
37314,0.345558269,0.225716953
37315,0.916676489,0.33745891
37316,0.56550171,0.162469877
37317,0.534081655,0.182472952
37318,0.075165451,0.029445783
37319,0.789245741,0.164532028
37320,0.294671531,0.140889677
37321,0.087614751,0.004049304
37322,0.413946739,0.118311673
37323,0.350866478,0.191592262
37324,0.204022913,0.352170852
37325,0.583496068,0.044625704
37326,0.842124275,0.069301484
37327,0.082975779,0.012373062
37328,0.463960194,0.13677617
37329,0.924761412,0.561292185
37330,0.160631694,0.046670199
37331,0.333443013,0.073178933
37332,0.067731837,0.013278629
37333,0.343708327,0.088975621
37334,0.149568436,0.099155893
37335,0.156261321,0.029737509
37336,0.304805067,0.227960732
37337,0.02530971,0.019506936
37338,0.838919204,0.131168236
37339,0.040129647,0.027157146
37340,0.808732608,0.440847093
37341,0.242059453,0.738499003
37342,0.225137951,0.074036821
37343,0.863152762,0.117139459
37344,0.391698766,0.078233647
37345,0.861594115,0.750645511
37346,0.101132193,0.019857741
37347,0.15068423,0.175826169
37348,0.538409212,0.015137352
37349,0.81363979,0.063928367
37350,0.256211314,0.107306006
37351,0.015518646,0.024068799
37352,0.161614978,0.085211467
37353,0.677124818,0.299876886
37354,0.612059754,0.153898122
37355,0.315905465,0.09482971
37356,0.196305638,0.040860718
37357,0.340702451,0.165450823
37358,0.353455003,0.134689403
37359,0.122512072,0.137432211
37360,0.012417516,0.027630719
37361,0.140452423,0.048056733
37362,0.168431548,0.010486845
37363,0.792178257,0.280184205
37364,0.108607771,0.115291739
37365,0.198551258,0.058438699
37366,0.638787225,0.370267257
37367,0.553409412,0.084604877
37368,0.714333573,0.466640523
37369,0.055284359,0.010266752
37370,0.160561231,0
37371,0.243204851,0.076603925
37372,0.674535328,0.426540766
37373,0.300548157,0.552870962
37374,0.041271853,0.052722893
37375,0.331131785,0.076909381
37376,0.698847442,0.379585033
37377,0.180654404,0.023541769
37378,0.071943641,0.047297077
37379,0.098004799,0.064005384
37380,0.822988988,0.562063556
37381,0.761059519,0.227395784
37382,0.978901762,0.171931787
37383,0.533054968,0.19981435
37384,0.164526287,0.034287691
37385,0.887160142,0.152882266
37386,0.328345516,0.111572517
37387,0.592589067,0.056903916
37388,0.641880446,0.36839161
37389,0.586919362,0.385422072
37390,0.061916076,0.026274433
37391,0.841949681,0.04629199
37392,0.490988593,0.337635362
37393,0.48861747,0.122952676
37394,0.036695642,0.068154137
37395,0.517567117,0.302474369
37396,0.430618493,0.170933034
37397,0.320217503,0.087947465
37398,0.67152349,0.095776057
37399,0.097727614,0.015992181
37400,0.696117099,0.373552636
37401,0.857922369,0.82265044
37402,0.329594777,0.199814348
37403,0.287393583,0.534244584
37404,0.296690372,0.06792988
37405,0.988433423,0.347489245
37406,0.534906897,0.166727106
37407,0.88241476,0.149526531
37408,0.852467438,0.017134699
37409,0.534873372,0.199488829
37410,0.769411159,0.179208984
37411,0.915380897,0.083071833
37412,0.179041102,0.02129304
37413,0.20181797,0.127436948
37414,0.051056567,0
37415,0.908600785,0.755673788
37416,0.28487446,0.06266988
37417,0.156223795,0.330210851
37418,0.481784883,0.315336613
37419,0.085298135,0.00463912
37420,0.749889054,0.090800416
37421,0.242870664,0
37422,0.116174968,0.05487334
37423,0.355851264,0.193475477
37424,0.540513297,0.203394716
37425,0.329684269,0.056158139
37426,0.468865995,0.110506343
37427,0.095913675,0.059461416
37428,0.35086379,0.133429262
37429,0.047148975,0.00650501
37430,0.918795714,0.919543521
37431,0.441210984,0.077238382
37432,0.212943094,0.053757502
37433,0.68963176,0.498314739
37434,0.743410084,0.544052955
37435,0.710754312,0.074225154
37436,0.756722,0.161627293
37437,0.146427405,0.144677686
37438,0.018021897,0.031135512
37439,0.498720873,0.085162834
37440,0.672268954,0.396304429
37441,0.324588124,0.038684944
37442,0.265312246,0.052174598
37443,0.069574406,0.029960017
37444,0.771256508,0.323012699
37445,0.521321959,0.054032846
37446,0.948302297,0.66574567
37447,0.186295842,0.077150841
37448,0.504966708,0.094061845
37449,0.03550051,0.017511122
37450,0.040947047,0.032927055
37451,0.896156911,0.322702034
37452,0.411906283,0.078092326
37453,0.981374963,0.772236913
37454,0.700898545,0.132971219
37455,0.182138576,0.366100175
37456,0.819088628,0.105511377
37457,0.982323614,0.795344043
37458,0.052592841,0.014293711
37459,0.32106451,0.68934189
37460,0.166047362,0.05907032
37461,0.932080689,0.814060751
37462,0.188297603,0.060229574
37463,0.526504439,0.165597175
37464,0.655319752,0.027951454
37465,0.884704903,0.305840469
37466,0.943937581,0.74206916
37467,0.093251515,0.03494622
37468,0.584498665,0.032133758
37469,0.361416639,0.085980689
37470,0.061996292,0.032085813
37471,0.981858645,0.244746401
37472,0.659942985,0.040608312
37473,0.118222322,0.074979777
37474,0.210243177,0.070832055
37475,0.425790584,0.14210814
37476,0.813000014,0.559744416
37477,0.571455462,0.106392674
37478,0.788578436,0.141038036
37479,0.141104733,0.071264194
37480,0.063233299,0.000329812
37481,0.837957495,0.662525471
37482,0.133686963,0.038577867
37483,0.257898547,0.282806937
37484,0.929057214,0.842015328
37485,0.830383404,0.104722631
37486,0.220837423,0.113852336
37487,0.610507538,0.230749584
37488,0.059700581,0.059181426
37489,0.433776987,0.208816095
37490,0.598929452,0.121143811
37491,0.70363192,0.07467573
37492,0.904206279,0.091306586
37493,0.058034581,0.028428853
37494,0.396275411,0.098881302
37495,0.512228433,0.048760125
37496,0.826332776,0.491144342
37497,0.008556384,0.005829231
37498,0.819399192,0.511821619
37499,0.042432374,0.02218233
37500,0.632227131,0.268328535
37501,0.264453547,0.046867454
37502,0.825123621,0.707069162
37503,0.062102105,0.029231534
37504,0.908142262,0.270983163
37505,0.88705886,0.442826375
37506,0.050275547,0.026853238
37507,0.117240162,0.067875982
37508,0.751116188,0.558511633
37509,0.419019106,0.078659398
37510,0.898375572,0.38186764
37511,0.049963846,0.037636431
37512,0.455047984,0.205074959
37513,0.212990301,0.155968514
37514,0.217205367,0.037884385
37515,0.246155841,0.030972662
37516,0.099492668,0.021673176
37517,0.956810953,0.065712226
37518,0.017449852,0.041673197
37519,0.45594743,0.037231953
37520,0.83876793,0.291155022
37521,0.058883671,0.044849595
37522,0.212295262,0.151118471
37523,0.477067659,0.152023566
37524,0.828588665,0.472282351
37525,0.486369353,0.358792417
37526,0.94103476,0.360194417
37527,0.045287892,0
37528,0.591072137,0.163460678
37529,0.821779257,0.379753991
37530,0.976932687,0.090873968
37531,0.009582669,0.023411519
37532,0.8009051,0.074276056
37533,0.043532543,0.005159454
37534,0.220164329,0.225610599
37535,0.866685107,0.719004617
37536,0.090584105,0.012924717
37537,0.705959715,0.22381916
37538,0.009224746,0.011937789
37539,0.30854676,0.105273904
37540,0.094640259,0.028676026
37541,0.007331383,0.02932872
37542,0.829251893,0.611458195
37543,0.627054653,0.226623427
37544,0.808798819,0.017793375
37545,0.33629343,0.27367403
37546,0.683459419,0.028553853
37547,0.825405369,0.668844207
37548,0.909766659,0.197010794
37549,0.952363452,0.660799264
37550,0.397027029,0.136695528
37551,0.059905164,0.012375789
37552,0.527659004,0.115516842
37553,0.609144105,0.110962482
37554,0.222417772,0.011124889
37555,0.536181603,0.116994626
37556,0.391429546,0.10137047
37557,0.152041927,0.089588101
37558,0.735806204,0.19678671
37559,0.629140641,0.066271242
37560,0.437883067,0.143734259
37561,0.332869112,0.059423486
37562,0.12073749,0.317031936
37563,0.830957078,0.058889347
37564,0.860886988,0.185386651
37565,0.543935612,0.292339567
37566,0.324892968,0.196828772
37567,0.731578802,0.476979269
37568,0.292400395,0.019290149
37569,0.124794528,0.018586119
37570,0.984134515,0.897200155
37571,0.262014961,0.163232648
37572,0.399542465,0.217806033
37573,0.258891488,0.054987891
37574,0.145957521,0.054910571
37575,0.183454312,0.022403892
37576,0.847153134,0.33023284
37577,0.30569104,0.011068698
37578,0.112452643,0.095807027
37579,0.566307218,0.713662709
37580,0.070803237,0.033999059
37581,0.121474229,0.149880942
37582,0.732062313,0.25988109
37583,0.384081625,0.119149591
37584,0.078996423,0.038186794
37585,0.039141146,0.167278829
37586,0.473496126,0.117358256
37587,0.866402919,0.829708852
37588,0.239185806,0.112940729
37589,0.633836901,0.20904158
37590,0.108126652,0.132366591
37591,0.541807865,0.139602651
37592,0.399490913,0.023090242
37593,0.807869213,0.229615888
37594,0.928695107,0.320826523
37595,0.198711346,0.173472725
37596,0.305224527,0.098524839
37597,0.751917534,0.137771191
37598,0.328264725,0.188149484
37599,0.080837799,0.044934871
37600,0.209491599,0.067595885
37601,0.90597042,0.059703069
37602,0.216506907,0.122474417
37603,0.693524554,0.46053512
37604,0.060957115,0.001297031
37605,0.721489142,0.646634558
37606,0.381276447,0.133862487
37607,0.33965837,0.180670897
37608,0.519207343,0.072032698
37609,0.834116977,0.030395923
37610,0.366590783,0.1848804
37611,0.320907281,0.123783043
37612,0.860340292,0.07038581
37613,0.96607269,0.683800528
37614,0.853122702,0.303454621
37615,0.042094075,0.088467989
37616,0.165501078,0.100377076
37617,0.093045267,0.095100536
37618,0.232977179,0.070780757
37619,0.115311492,0.083610006
37620,0.678269549,0.596505704
37621,0.973251379,0.080019946
37622,0.461504078,0.126532654
37623,0.445910073,0.110618407
37624,0.971553493,0.772759646
37625,0.518931342,0.057002792
37626,0.79703284,0.596846216
37627,0.293879912,0.049748425
37628,0.932042973,0.121217487
37629,0.110035249,0.041362093
37630,0.062603401,0.091565133
37631,0.323739674,0.167926925
37632,0.810835917,0.135696913
37633,0.565855351,0.348286959
37634,0.124720463,0.042054499
37635,0.636787282,0.180545505
37636,0.434150958,0.266128569
37637,0.513973765,0.073598728
37638,0.18733298,0.116737411
37639,0.836425187,0.26219543
37640,0.866533086,0.272570818
37641,0.808980725,0.193465073
37642,0.971631581,0.33990309
37643,0.752067424,0.281575719
37644,0.444212583,0.707434775
37645,0.383751563,0.100075294
37646,0.890921792,0.169489706
37647,0.067725178,0.078267087
37648,0.515129292,0.351805287
37649,0.348813668,0.018381355
37650,0.91184663,0.170215207
37651,0.943552953,0.032958216
37652,0.654947804,0.338967353
37653,0.529036727,0.088655879
37654,0.229745294,0.067530537
37655,0.696260007,0.696310369
37656,0.893143346,0.029448216
37657,0.241681752,0.091882216
37658,0.534764024,0.332275655
37659,0.029207179,0.003188542
37660,0.26997761,0.07776202
37661,0.334255524,0.152705994
37662,0.866814912,0.072889434
37663,0.402760836,0.203739292
37664,0.082748898,0.002966013
37665,0.307453804,0.071993934
37666,0.776785326,0.41095568
37667,0.26503702,0.062419362
37668,0.593511166,0.030180543
37669,0.755274146,0.168372869
37670,0.614819755,0.13545619
37671,0.022792498,0.02579003
37672,0.173843031,0.572755629
37673,0.090969135,0.050458434
37674,0.287046142,0.114429599
37675,0.516984568,0.332969237
37676,0.070722567,0.056990219
37677,0.275129491,0.030757238
37678,0.10305351,0.116907212
37679,0.784238793,0.077236934
37680,0.156092173,0.082251356
37681,0.446674248,0.343089907
37682,0.275510802,0.146875325
37683,0.619196284,0.15927952
37684,0.427061869,0.177220733
37685,0.253630195,0.178027008
37686,0.404797082,0.224704862
37687,0.281057847,0.100095413
37688,0.232124923,0.090505692
37689,0.454090044,0.810872272
37690,0.35876236,0.073349814
37691,0.886702637,0.504029296
37692,0.295353049,0.231293307
37693,0.815870221,0.363741588
37694,0.392411969,0.026983996
37695,0.901094352,0.764038815
37696,0.780225478,0.382747399
37697,0.444738135,0.220885319
37698,0.476026557,0.167518681
37699,0.066818399,0.046680138
37700,0.282942834,0.042796416
37701,0.610626104,0.085754137
37702,0.322268159,0.168912172
37703,0.127507805,0.076794774
37704,0.809435796,0.098480647
37705,0.70109686,0.500288672
37706,0.289895672,0.104631719
37707,0.039216231,0.091382425
37708,0.870829511,0.36084967
37709,0.843238739,0.637991921
37710,0.159545202,0.162750392
37711,0.164234168,0.077387172
37712,0.823553307,0.135437912
37713,0.976124906,0.098736274
37714,0.927342424,0.601658643
37715,0.878201518,0.550221028
37716,0.488105725,0.309337547
37717,0.940543793,0.86294776
37718,0.844016605,0.035769912
37719,0.892848615,0.641751793
37720,0.507245677,0.160173134
37721,0.835421292,0.120191652
37722,0.955522354,0.250698811
37723,0.914844438,0.513739392
37724,0.680360684,0.248549758
37725,0.482752291,0.261180596
37726,0.175632623,0.141373071
37727,0.448929907,0.270523991
37728,0.3689747,0.091082239
37729,0.713657369,0.532929856
37730,0.588174272,0.141605861
37731,0.580280644,0.013176863
37732,0.785307995,0.736755512
37733,0.615367604,0.56779508
37734,0.778257599,0.549080207
37735,0.173469942,0.102614435
37736,0.725551108,0.604835488
37737,0.193403579,0.130531036
37738,0.596165167,0.198736426
37739,0.807007459,0.759257443
37740,0.89399105,0.879498831
37741,0.813434022,0.407035942
37742,0.389216413,0.623706792
37743,0.845985313,0.684183473
37744,0.058409764,0.007516593
37745,0.772232897,0.088478112
37746,0.919497016,0.413862497
37747,0.195300137,0.131215456
37748,0.904507059,0.675304328
37749,0.855161167,0.489573441
37750,0.542326914,0.183930111
37751,0.069860887,0.056421713
37752,0.875205897,0.684007035
37753,0.192103272,0.101797346
37754,0.202891299,0.070574978
37755,0.567902822,0.187229901
37756,0.118601902,0.100450915
37757,0.117069992,0.045958661
37758,0.069021639,0.032059656
37759,0.033830641,0.026491547
37760,0.556808885,0.276766586
37761,0.622832955,0.233975637
37762,0.752859623,0.657199766
37763,0.338643603,0.090276841
37764,0.836456973,0.085235048
37765,0.355970273,0.110635926
37766,0.255545782,0.124641149
37767,0.732652591,0.485929689
37768,0.277554276,0.362596707
37769,0.19133224,0.050694297
37770,0.035279865,0.017206899
37771,0.680197758,0.096514598
37772,0.822826581,0.27626959
37773,0.207383706,0.334803247
37774,0.785219025,0.066131659
37775,0.35274077,0.009538062
37776,0.227520548,0.226967761
37777,0.280494652,0.078150855
37778,0.050283965,0.09404909
37779,0.97587219,0.906787585
37780,0.036257439,0.06848512
37781,0.066481672,0.038058746
37782,0.64813017,0.143527981
37783,0.053974476,0.036556388
37784,0.463000003,0.120154181
37785,0.249998472,0.086399104
37786,0.200936369,0.10613366
37787,0.625210685,0.315656371
37788,0.630059911,0.451661009
37789,0.384887562,0.163237635
37790,0.146928792,0.059130348
37791,0.77758916,0.249109255
37792,0.991262609,0.209160572
37793,0.168612386,0.061617167
37794,0.565582883,0.259654393
37795,0.064865301,0
37796,0.006400343,0.029711111
37797,0.033144099,0.030192083
37798,0.031608543,0
37799,0.766842643,0.050601783
37800,0.336363513,0.195870627
37801,0.065342376,0.058611267
37802,0.569864786,0.17072798
37803,0.655745461,0.264085968
37804,0.921526741,0.511918976
37805,0.055394685,0.096553449
37806,0.888924265,0.612032479
37807,0.994032264,0.895167091
37808,0.387348712,0.100223613
37809,0.757832298,0.122798133
37810,0.658835068,0.342278861
37811,0.241667483,0.145263718
37812,0.901250131,0.774412534
37813,0.319331412,0.028545488
37814,0.653178706,0.257815585
37815,0.433117406,0.129710895
37816,0.345852249,0.145042981
37817,0.924538456,0.731496915
37818,0.298833944,0.253503346
37819,0.505763449,0.474363088
37820,0.940435104,0.199690885
37821,0.96053518,0.300055875
37822,0.589695632,0.124856608
37823,0.052739142,0.025877994
37824,0.722708953,0.082462422
37825,0.03928441,0.056723927
37826,0.917287049,0.18564302
37827,0.684883045,0.335285795
37828,0.044076549,0.014698092
37829,0.564657697,0.284944899
37830,0.912252026,0.653315791
37831,0.570400055,0.037838167
37832,0.16237152,0.037730482
37833,0.968159457,0.062732274
37834,0.964543726,0.90864211
37835,0.064727782,0.022184479
37836,0.955692329,0.130871856
37837,0.04204063,0.019271245
37838,0.860887104,0.653058187
37839,0.079078522,0.191225152
37840,0.333959973,0.089103662
37841,0.069367002,0.014646931
37842,0.577490493,0.23943962
37843,0.283718892,0.058268324
37844,0.973596597,0.128061397
37845,0.818107491,0.305149376
